11;2011;1;2011-1-1 00:00:00;0;1.999;219;24.53;3.49;205.9;24.33;
11;2011;1;2011-1-1 00:10:00;10;2.102;220.8;24.56;3.58;210.9;24.39;
11;2011;1;2011-1-1 00:20:00;20;2.233;230.6;24.52;3.596;218.7;24.35;
11;2011;1;2011-1-1 00:30:00;30;2.279;226.9;24.39;3.692;214.1;24.43;
11;2011;1;2011-1-1 00:40:00;40;2.058;224.6;24.4;3.388;208.8;24.42;
11;2011;1;2011-1-1 00:50:00;50;1.715;223.4;24.2;2.834;208.4;24.22;
11;2011;1;2011-1-1 01:00:00;60;1.196;201.5;24.21;2.622;196;24.3;
11;2011;1;2011-1-1 01:10:00;70;1.328;169.4;24.23;2.758;179.8;24.35;
11;2011;1;2011-1-1 01:20:00;80;1.438;162.4;24.2;2.894;173.7;24.39;
11;2011;1;2011-1-1 01:30:00;90;1.608;169.5;24.29;2.458;169.9;24.37;
11;2011;1;2011-1-1 01:40:00;100;1.828;151.6;24.29;2.464;156.6;24.08;
11;2011;1;2011-1-1 01:50:00;110;1.435;155.9;24.1;2.155;160.1;23.84;
11;2011;1;2011-1-1 02:00:00;120;1.06;164.1;24.05;1.999;151.6;23.8;
11;2011;1;2011-1-1 02:10:00;130;1.842;137.3;23.87;2.541;131.1;23.51;
11;2011;1;2011-1-1 02:20:00;140;2.491;130.5;23.34;3.39;134;23.3;
11;2011;1;2011-1-1 02:30:00;150;2.068;146.9;23.07;2.918;137.4;23;
11;2011;1;2011-1-1 02:40:00;160;1.935;144;23.05;3.125;134.3;23;
11;2011;1;2011-1-1 02:50:00;170;2.542;139.6;23.08;3.499;128;23.13;
11;2011;1;2011-1-1 03:00:00;180;2.969;110.9;23.23;3.778;101.2;23.1;
11;2011;1;2011-1-1 03:10:00;190;3.196;107.2;23.17;4.399;101.1;23.12;
11;2011;1;2011-1-1 03:20:00;200;2.27;108.2;23.11;3.883;101.1;23.17;
11;2011;1;2011-1-1 03:30:00;210;2.132;103.9;23.09;3.806;99.8;23.13;
11;2011;1;2011-1-1 03:40:00;220;2.62;115.1;23.08;4.047;110.7;23.04;
11;2011;1;2011-1-1 03:50:00;230;3.04;123.6;23.12;4.695;115.2;23.03;
11;2011;1;2011-1-1 04:00:00;240;2.918;123.7;23.04;4.173;119.1;22.96;
11;2011;1;2011-1-1 04:10:00;250;2.525;135.5;22.92;3.604;124.5;22.81;
11;2011;1;2011-1-1 04:20:00;260;2.667;137.1;22.98;3.681;127.1;22.81;
11;2011;1;2011-1-1 04:30:00;270;2.346;141.8;22.94;3.438;130.5;22.74;
11;2011;1;2011-1-1 04:40:00;280;1.889;161;22.76;2.964;140.7;22.64;
11;2011;1;2011-1-1 04:50:00;290;1.7;152.8;22.63;3.048;134.8;22.59;
11;2011;1;2011-1-1 05:00:00;300;2.042;142.1;22.62;3.116;133.8;22.56;
11;2011;1;2011-1-1 05:10:00;310;1.27;142.5;22.54;2.662;138.1;22.47;
11;2011;1;2011-1-1 05:20:00;320;1.18;149.2;22.57;2.369;145.7;22.38;
11;2011;1;2011-1-1 05:30:00;330;0.959;156;22.52;2.46;148.2;22.3;
11;2011;1;2011-1-1 05:40:00;340;1.019;153.2;22.53;2.684;149.4;22.37;
11;2011;1;2011-1-1 05:50:00;350;1.253;158;22.52;2.94;150.1;22.48;
11;2011;1;2011-1-1 06:00:00;360;2.277;159.1;22.6;4.12;152;22.66;
11;2011;1;2011-1-1 06:10:00;370;2.354;153;22.65;4.663;147.9;22.82;
11;2011;1;2011-1-1 06:20:00;380;2.477;153.5;22.63;4.742;147.2;22.73;
11;2011;1;2011-1-1 06:30:00;390;3.039;149.3;22.62;5.037;143.7;22.59;
11;2011;1;2011-1-1 06:40:00;400;3.235;151.2;22.49;5.647;145.1;22.48;
11;2011;1;2011-1-1 06:50:00;410;3.882;149.9;22.5;6.042;144.2;22.42;
11;2011;1;2011-1-1 07:00:00;420;3.517;151;22.4;5.786;146.1;22.32;
11;2011;1;2011-1-1 07:10:00;430;3.322;155.7;22.35;5.579;149.7;22.19;
11;2011;1;2011-1-1 07:20:00;440;3.052;157.4;22.29;5.201;151.1;22.11;
11;2011;1;2011-1-1 07:30:00;450;3.79;160.7;22.26;5.673;153.5;22.09;
11;2011;1;2011-1-1 07:40:00;460;3.688;162.5;22.26;5.597;154.9;22.08;
11;2011;1;2011-1-1 07:50:00;470;3.443;159.6;22.21;5.357;152.2;22.05;
11;2011;1;2011-1-1 08:00:00;480;2.906;156.8;22.16;4.809;150.4;21.97;
11;2011;1;2011-1-1 08:10:00;490;2.581;153.2;22.11;4.517;147.4;21.96;
11;2011;1;2011-1-1 08:20:00;500;2.166;151;21.98;4.156;147.3;21.89;
11;2011;1;2011-1-1 08:30:00;510;2.215;148;21.88;3.74;145.5;21.76;
11;2011;1;2011-1-1 08:40:00;520;2.075;145.1;21.83;3.392;147;21.7;
11;2011;1;2011-1-1 08:50:00;530;2.157;158.8;21.86;3.6;154.9;21.8;
11;2011;1;2011-1-1 09:00:00;540;1.605;170;21.89;3.509;157.7;21.68;
11;2011;1;2011-1-1 09:10:00;550;1.501;163.4;22.01;3.065;154.2;21.58;
