11;2011;60;2011-3-1 00:00:00;0;3.701;3.06;23.43;4.586;358.3;23.52;
11;2011;60;2011-3-1 00:10:00;10;2.742;352.8;23.19;4.036;352.8;23.33;
11;2011;60;2011-3-1 00:20:00;20;2.462;355.8;22.88;4.142;358.9;23.16;
11;2011;60;2011-3-1 00:30:00;30;2.395;359.7;22.79;4.322;3.724;23.04;
11;2011;60;2011-3-1 00:40:00;40;1.153;352.1;22.62;3.163;2.049;22.87;
11;2011;60;2011-3-1 00:50:00;50;1.449;349.2;22.41;3.051;0.146;22.65;
11;2011;60;2011-3-1 01:00:00;60;2.15;344.2;22.4;3.51;357.3;22.65;
11;2011;60;2011-3-1 01:10:00;70;2.427;352.3;22.56;4.276;1.52;22.82;
11;2011;60;2011-3-1 01:20:00;80;2.739;352.5;22.25;4.635;357;22.51;
11;2011;60;2011-3-1 01:30:00;90;2.909;347.5;21.99;5.202;351.3;22.33;
11;2011;60;2011-3-1 01:40:00;100;2.893;353.9;21.9;5.754;356.6;22.39;
11;2011;60;2011-3-1 01:50:00;110;3.28;359.2;22.09;5.661;2.133;22.39;
11;2011;60;2011-3-1 02:00:00;120;2.785;345.7;22.02;4.607;350.9;22.17;
11;2011;60;2011-3-1 02:10:00;130;2.779;331.5;21.93;3.794;343.1;21.97;
11;2011;60;2011-3-1 02:20:00;140;3.07;323.2;21.77;3.824;336.6;21.97;
11;2011;60;2011-3-1 02:30:00;150;3.194;322.1;21.75;4.375;332.3;21.95;
11;2011;60;2011-3-1 02:40:00;160;3.07;325;21.79;4.234;331.1;21.87;
11;2011;60;2011-3-1 02:50:00;170;2.877;327.4;21.64;4.366;335.1;21.82;
11;2011;60;2011-3-1 03:00:00;180;2.573;322.3;21.55;4.409;328;21.71;
11;2011;60;2011-3-1 03:10:00;190;2.317;310.2;21.61;4.046;322.1;21.67;
11;2011;60;2011-3-1 03:20:00;200;2.238;307.2;21.71;3.743;319.5;21.66;
11;2011;60;2011-3-1 03:30:00;210;2.247;308;21.74;3.749;315.2;21.59;
