2010;305;2010-11-1 00:00:00;0;2.021;132.6;28.86;3.875;111.8;29.59;
2010;305;2010-11-1 00:10:00;10;1.756;141.7;28.51;3.171;115.1;29.13;
2010;305;2010-11-1 00:20:00;20;1.586;146.3;28.25;2.757;123;28.65;
2010;305;2010-11-1 00:30:00;30;1.572;142.5;28.11;2.901;127.2;28.56;
2010;305;2010-11-1 00:40:00;40;1.683;148.4;28.19;2.54;131.4;28.4;
2010;305;2010-11-1 00:50:00;50;1.24;141.7;28.26;2.721;129.8;28.83;
2010;305;2010-11-1 01:00:00;60;1.541;121.2;28.42;3.416;118.2;28.98;
2010;305;2010-11-1 01:10:00;70;1.338;131.6;27.97;3.049;120.3;28.37;
2010;305;2010-11-1 01:20:00;80;1.856;133;27.91;3.215;123.8;28.22;
2010;305;2010-11-1 01:30:00;90;3.638;153.8;27.54;5.511;143.3;27.71;
2010;305;2010-11-1 01:40:00;100;5.132;137.9;26.54;7.56;131.6;26.76;
2010;305;2010-11-1 01:50:00;110;4.083;131.2;26.19;6.466;126.5;26.57;
2010;305;2010-11-1 02:00:00;120;3.418;127.3;26.07;5.036;127.1;26.34;
2010;305;2010-11-1 02:10:00;130;2.938;129.2;26.09;4.565;129.1;26.15;
2010;305;2010-11-1 02:20:00;140;3.236;131.1;26.02;5.025;129.6;26.03;
2010;305;2010-11-1 02:30:00;150;3.925;134.1;25.9;5.707;129.9;25.94;
2010;305;2010-11-1 02:40:00;160;3.57;134.2;25.74;5.316;129.6;25.63;
2010;305;2010-11-1 02:50:00;170;3.741;129.7;25.41;5.507;125.5;25.41;
2010;305;2010-11-1 03:00:00;180;4.013;127.8;25.42;5.412;121.7;25.34;
2010;305;2010-11-1 03:10:00;190;3.676;131;25.33;4.998;122.8;25.26;
2010;305;2010-11-1 03:20:00;200;3.526;127.8;25.45;4.578;121.2;25.24;
2010;305;2010-11-1 03:30:00;210;3.106;136.3;25.35;4.197;129.7;25.15;
2010;305;2010-11-1 03:40:00;220;3.117;140;25.26;4.066;133.8;25.08;
2010;305;2010-11-1 03:50:00;230;3.49;140.8;25.1;4.959;132.1;24.97;
2010;305;2010-11-1 04:00:00;240;3.57;137.5;25;4.988;129.6;24.8;
2010;305;2010-11-1 04:10:00;250;2.173;134.9;24.74;3.482;128.5;24.53;
2010;305;2010-11-1 04:20:00;260;1.591;127.3;24.59;3.229;124.3;24.38;
2010;305;2010-11-1 04:30:00;270;2.45;121.2;24.55;3.904;119.3;24.42;
2010;305;2010-11-1 04:40:00;280;3.378;123.6;24.62;4.55;117.5;24.42;
2010;305;2010-11-1 04:50:00;290;3.888;122.9;24.52;5.063;117.8;24.31;
2010;305;2010-11-1 05:00:00;300;3.73;128.5;24.37;5.571;120.7;24.2;
2010;305;2010-11-1 05:10:00;310;3.795;128.7;24.37;5.557;122.4;24.07;
2010;305;2010-11-1 05:20:00;320;3.668;129.7;24.33;5.405;123;23.99;
2010;305;2010-11-1 05:30:00;330;2.288;132.9;24.22;3.722;124.5;23.83;
2010;305;2010-11-1 05:40:00;340;2.364;130.5;24.15;3.63;120.8;23.76;
2010;305;2010-11-1 05:50:00;350;1.975;132.8;24.1;3.078;122.8;23.7;
2010;305;2010-11-1 06:00:00;360;1.704;141.7;24.06;2.585;130.4;23.64;
2010;305;2010-11-1 06:10:00;370;2.9;135;23.94;4.14;128.1;23.56;
2010;305;2010-11-1 06:20:00;380;3.073;123.9;23.88;4.054;116.5;23.6;
2010;305;2010-11-1 06:30:00;390;3.53;123.9;23.85;4.237;117.6;23.56;
2010;305;2010-11-1 06:40:00;400;3.332;121.6;23.76;4.513;117.8;23.53;
2010;305;2010-11-1 06:50:00;410;2.964;110.6;23.67;4.308;110.7;23.47;
2010;305;2010-11-1 07:00:00;420;2.351;125.2;23.58;3.997;116.5;23.34;
2010;305;2010-11-1 07:10:00;430;1.709;151.9;23.42;2.907;129.9;23.14;
2010;305;2010-11-1 07:20:00;440;2.393;149.9;23.52;3.168;134.8;23.18;
2010;305;2010-11-1 07:30:00;450;2.892;137.5;23.56;3.852;129.9;23.21;
2010;305;2010-11-1 07:40:00;460;2.711;126.4;23.38;3.878;125;23.17;
2010;305;2010-11-1 07:50:00;470;2.258;129.5;23.21;3.612;126.8;23.09;
2010;305;2010-11-1 08:00:00;480;1.744;169.6;23.09;2.752;152.8;22.92;
2010;305;2010-11-1 08:10:00;490;3.035;167.7;23.07;3.955;154.6;22.76;
2010;305;2010-11-1 08:20:00;500;3.597;158.1;23.11;4.808;149.9;22.81;
2010;305;2010-11-1 08:30:00;510;3.725;153.9;22.99;5.503;146.4;22.77;
2010;305;2010-11-1 08:40:00;520;3.385;153.4;23;5.125;146.1;22.64;
2010;305;2010-11-1 08:50:00;530;2.801;150.5;23.17;4.261;143.7;22.65;
2010;305;2010-11-1 09:00:00;540;2.54;149;23.51;3.246;145.7;22.83;
2010;305;2010-11-1 09:10:00;550;3.282;145.9;23.62;3.803;140.3;22.95;
2010;305;2010-11-1 09:20:00;560;3.192;134;23.63;3.541;132.6;23;
2010;305;2010-11-1 09:30:00;570;2.669;134.7;23.93;2.923;132;23.23;
2010;305;2010-11-1 09:40:00;580;3.495;139.7;23.92;4.154;134.4;23.21;
2010;305;2010-11-1 09:50:00;590;3.949;137.3;24.03;4.466;130.3;23.31;
2010;305;2010-11-1 10:00:00;600;3.619;128.5;24.11;4.207;125.1;23.44;
