2010;1;2010-1-1 00:00:00;0;1.012;268.4;24.61;1.08;342.3;24.99;
2010;1;2010-1-1 00:10:00;10;1.108;292.2;24.73;1.126;329.8;24.95;
2010;1;2010-1-1 00:20:00;20;1.473;296.9;24.87;1.636;313.6;24.89;
2010;1;2010-1-1 00:30:00;30;0.977;296.7;25.08;0.883;306;24.87;
2010;1;2010-1-1 00:40:00;40;0.57;321.5;24.96;0.523;308.8;24.8;
2010;1;2010-1-1 00:50:00;50;0.149;314.3;24.96;0.347;308.9;24.83;
2010;1;2010-1-1 01:00:00;60;0.077;320.7;24.77;0.506;338.5;24.74;
2010;1;2010-1-1 01:10:00;70;1.118;349;24.73;1.343;345.9;24.7;
2010;1;2010-1-1 01:20:00;80;1.807;330;24.89;2.257;322.4;24.78;
2010;1;2010-1-1 01:30:00;90;1.862;330.2;24.88;2.225;314.1;24.83;
2010;1;2010-1-1 01:40:00;100;1.789;321.5;24.86;2.379;303.3;24.96;
2010;1;2010-1-1 01:50:00;110;1.544;325.8;24.83;2.242;302.4;25.14;
2010;1;2010-1-1 02:00:00;120;1.266;320.2;24.79;2.163;294.4;25.06;
2010;1;2010-1-1 02:10:00;130;1.247;322;24.49;2.321;289.1;25.07;
2010;1;2010-1-1 02:20:00;140;1.534;310;24.72;2.779;284.6;25.38;
2010;1;2010-1-1 02:30:00;150;1.018;287.8;24.85;2.318;271.8;25.47;
2010;1;2010-1-1 02:40:00;160;0.969;263.9;24.62;1.81;263.5;25.03;
2010;1;2010-1-1 02:50:00;170;0.678;237.5;24.42;1.631;252.8;24.79;
2010;1;2010-1-1 03:00:00;180;0.803;230.7;24.31;1.66;250;24.82;
2010;1;2010-1-1 03:10:00;190;1.108;226.5;23.98;2.156;235;24.59;
2010;1;2010-1-1 03:20:00;200;0.436;239.6;24;1.511;231.4;24.45;
2010;1;2010-1-1 03:30:00;210;0.226;157.5;23.8;0.905;200.7;24.09;
2010;1;2010-1-1 03:40:00;220;0.564;159.3;23.71;1.247;190.7;23.81;
2010;1;2010-1-1 03:50:00;230;0.571;168.1;23.7;1.356;205;23.85;
2010;1;2010-1-1 04:00:00;240;-0.016;153.6;23.66;0.619;197.9;23.9;
2010;1;2010-1-1 04:10:00;250;0.469;113.8;23.7;0.899;148.1;23.97;
2010;1;2010-1-1 04:20:00;260;1.292;107.8;23.91;1.594;115.9;24.03;
2010;1;2010-1-1 04:30:00;270;2.138;110.1;23.83;2.6;108.6;23.69;
2010;1;2010-1-1 04:40:00;280;2.921;110.1;23.73;3.557;106.2;23.46;
2010;1;2010-1-1 04:50:00;290;2.303;107.7;23.61;3.081;105.3;23.76;
2010;1;2010-1-1 05:00:00;300;2.291;117.4;23.71;3.372;113.5;23.82;
2010;1;2010-1-1 05:10:00;310;2.218;122.1;23.99;3.326;115.3;23.93;
2010;1;2010-1-1 05:20:00;320;2.222;125.5;24;3.288;121.9;23.86;
2010;1;2010-1-1 05:30:00;330;2.61;134.4;24.07;3.575;130;23.86;
2010;1;2010-1-1 05:40:00;340;2.28;124.4;23.94;3.32;121.6;23.72;
2010;1;2010-1-1 05:50:00;350;2.314;128.1;23.87;3.344;123.5;23.65;
2010;1;2010-1-1 06:00:00;360;2.17;129.2;23.8;3.361;122.7;23.63;
2010;1;2010-1-1 06:10:00;370;2.441;135.2;23.76;3.441;129.3;23.59;
2010;1;2010-1-1 06:20:00;380;3.255;136.7;23.74;4.287;130.6;23.53;
2010;1;2010-1-1 06:30:00;390;2.573;126.3;23.49;3.763;122.5;23.36;
2010;1;2010-1-1 06:40:00;400;1.973;133.7;23.36;3.468;125.4;23.26;
2010;1;2010-1-1 06:50:00;410;1.739;150.3;23.32;2.908;135.6;23.15;
2010;1;2010-1-1 07:00:00;420;1.63;160.8;23.28;2.614;143.6;23.12;
2010;1;2010-1-1 07:10:00;430;1.648;172.9;23.21;2.608;154.3;23.04;
2010;1;2010-1-1 07:20:00;440;1.7;151.2;23.18;2.791;141.1;23.04;
2010;1;2010-1-1 07:30:00;450;1.777;139.9;23.28;2.758;136.6;23.06;
2010;1;2010-1-1 07:40:00;460;1.125;150.6;23.16;1.909;138.5;22.87;
2010;1;2010-1-1 07:50:00;470;1.462;156.4;23.06;2.335;142.9;22.77;
2010;1;2010-1-1 08:00:00;480;1.826;138.5;23.03;2.657;129.1;22.79;
2010;1;2010-1-1 08:10:00;490;1.315;143.4;22.98;2.49;133.2;22.83;
2010;1;2010-1-1 08:20:00;500;1.279;145.5;22.92;2.787;135.1;22.83;
2010;1;2010-1-1 08:30:00;510;1.621;140.6;22.96;2.649;131.6;22.79;
2010;1;2010-1-1 08:40:00;520;1.577;124.6;22.98;2.605;120.2;22.79;
2010;1;2010-1-1 08:50:00;530;2.19;125.6;23.1;2.847;117;22.85;
2010;1;2010-1-1 09:00:00;540;2.395;121.6;23.11;3.349;113.6;22.89;
2010;1;2010-1-1 09:10:00;550;1.789;120.4;23.13;2.982;114.5;22.87;
2010;1;2010-1-1 09:20:00;560;1.899;134.4;23.27;2.748;123.8;22.88;
2010;1;2010-1-1 09:30:00;570;2.025;129.1;23.29;2.63;120.4;22.87;
2010;1;2010-1-1 09:40:00;580;1.764;119.6;23.38;2.119;112;22.91;
2010;1;2010-1-1 09:50:00;590;2.018;101.6;23.51;2.63;94.9;23.05;
2010;1;2010-1-1 10:00:00;600;3.446;89.7;23.61;4.191;87.2;23.14;
2010;1;2010-1-1 10:10:00;610;4.021;85.2;23.47;4.736;81.5;22.97;
2010;1;2010-1-1 10:20:00;620;4.375;81.4;23.43;5.268;75.1;22.92;
2010;1;2010-1-1 10:30:00;630;5.703;61.03;23.03;7.07;57.78;22.5;
2010;1;2010-1-1 10:40:00;640;5.026;46.17;22.54;6.618;43.31;22.05;
2010;1;2010-1-1 10:50:00;650;5.139;40.27;22.23;6.073;36.06;21.74;
2010;1;2010-1-1 11:00:00;660;5.667;45.99;22.07;6.796;41.39;21.55;
2010;1;2010-1-1 11:10:00;670;4.748;44.12;22.02;5.997;39.76;21.5;
2010;1;2010-1-1 11:20:00;680;4.467;46.11;22.04;5.573;41.42;21.5;
