2010;182;2010-7-1 00:00:00;0;5.21;189.1;21.73;7.06;184;21.15;
2010;182;2010-7-1 00:10:00;10;5.784;191.5;21.73;7.57;187.1;21.16;
2010;182;2010-7-1 00:20:00;20;5.746;190.1;21.7;7.24;185.6;21.14;
2010;182;2010-7-1 00:30:00;30;5.043;185.5;21.68;6.426;180.7;21.11;
2010;182;2010-7-1 00:40:00;40;5.504;184.2;21.7;7.31;177.4;21.12;
2010;182;2010-7-1 00:50:00;50;5.846;185.3;21.69;7.67;179.2;21.13;
2010;182;2010-7-1 01:00:00;60;7.1;192.5;21.36;9.69;185.2;20.87;
2010;182;2010-7-1 01:10:00;70;5.839;186.7;21.37;7.35;180.9;20.91;
2010;182;2010-7-1 01:20:00;80;4.174;179.5;21.36;5.839;175.1;20.88;
2010;182;2010-7-1 01:30:00;90;3.765;190.3;21.29;5.105;185.7;20.79;
2010;182;2010-7-1 01:40:00;100;3.277;188;21.21;4.677;181.4;20.71;
2010;182;2010-7-1 01:50:00;110;2.741;178;21.24;4.114;174.4;20.75;
2010;182;2010-7-1 02:00:00;120;2.871;184.5;21.23;3.963;180.4;20.73;
2010;182;2010-7-1 02:10:00;130;2.755;178.6;21.24;4.165;174.6;20.7;
2010;182;2010-7-1 02:20:00;140;3.206;174.8;21.29;4.331;169.9;20.78;
2010;182;2010-7-1 02:30:00;150;2.835;169;21.31;4.186;162.7;20.79;
2010;182;2010-7-1 02:40:00;160;2.989;163.9;21.28;4.236;158;20.76;
2010;182;2010-7-1 02:50:00;170;3.292;160;21.27;4.535;155;20.74;
2010;182;2010-7-1 03:00:00;180;2.973;156.7;21.19;4.302;151.5;20.67;
2010;182;2010-7-1 03:10:00;190;2.241;141.4;21.09;3.328;138.6;20.59;
2010;182;2010-7-1 03:20:00;200;1.775;158.1;21.05;2.968;151.1;20.56;
2010;182;2010-7-1 03:30:00;210;2.044;168.6;21.11;3.062;158.9;20.66;
2010;182;2010-7-1 03:40:00;220;2.184;167.9;21.16;3.109;161.2;20.7;
2010;182;2010-7-1 03:50:00;230;2.544;168.8;21.17;3.672;161.5;20.69;
2010;182;2010-7-1 04:00:00;240;2.159;166.9;21.16;3.259;161;20.67;
2010;182;2010-7-1 04:10:00;250;2.229;169.1;21.09;3.378;161.4;20.61;
2010;182;2010-7-1 04:20:00;260;2.134;170;21.07;2.934;161.6;20.59;
2010;182;2010-7-1 04:30:00;270;2.093;171;21.02;3.095;162.6;20.54;
2010;182;2010-7-1 04:40:00;280;2.009;166.2;20.98;3.103;159.1;20.52;
2010;182;2010-7-1 04:50:00;290;1.924;164.4;20.89;2.899;155.1;20.47;
2010;182;2010-7-1 05:00:00;300;2.305;161.1;20.84;3.686;153.9;20.47;
2010;182;2010-7-1 05:10:00;310;2.64;160.3;20.79;4.101;152.5;20.49;
2010;182;2010-7-1 05:20:00;320;2.926;163.9;20.77;4.314;154.8;20.48;
2010;182;2010-7-1 05:30:00;330;2.851;164.5;20.71;4.534;156.4;20.43;
2010;182;2010-7-1 05:40:00;340;3.227;162.4;20.65;4.738;156.3;20.35;
2010;182;2010-7-1 05:50:00;350;2.912;162.7;20.54;4.545;157.2;20.24;
2010;182;2010-7-1 06:00:00;360;2.989;163.2;20.42;4.583;155.5;20.14;
2010;182;2010-7-1 06:10:00;370;2.639;159.5;20.31;4.397;153.5;20.05;
2010;182;2010-7-1 06:20:00;380;2.36;157.1;20.23;4.171;151.3;19.99;
2010;182;2010-7-1 06:30:00;390;2.473;156.3;20.15;4.282;152;19.93;
2010;182;2010-7-1 06:40:00;400;2;154.2;20.1;4.002;149.3;19.87;
2010;182;2010-7-1 06:50:00;410;1.753;158.5;20.07;3.557;151.7;19.8;
2010;182;2010-7-1 07:00:00;420;2.226;166.5;20.04;3.83;155.8;19.77;
2010;182;2010-7-1 07:10:00;430;2.36;160.3;20.06;3.937;153;19.79;
2010;182;2010-7-1 07:20:00;440;2.127;154.3;20.15;3.887;150.2;19.85;
2010;182;2010-7-1 07:30:00;450;1.756;151.7;20.21;3.378;148.8;19.85;
2010;182;2010-7-1 07:40:00;460;1.846;153.1;20.25;3.542;147.9;19.89;
2010;182;2010-7-1 07:50:00;470;2.272;154.8;20.24;3.851;149.2;19.9;
2010;182;2010-7-1 08:00:00;480;1.921;154.1;20.19;3.766;150;19.89;
2010;182;2010-7-1 08:10:00;490;1.542;151.2;20.15;3.262;147.5;19.83;
2010;182;2010-7-1 08:20:00;500;0.997;154.1;20.19;2.524;149.2;19.79;
2010;182;2010-7-1 08:30:00;510;1.469;159;20.21;2.773;153.1;19.8;
2010;182;2010-7-1 08:40:00;520;1.904;162.3;20.22;3.199;155.6;19.81;
2010;182;2010-7-1 08:50:00;530;1.678;177.5;20.22;2.824;167.6;19.8;
2010;182;2010-7-1 09:00:00;540;1.399;178.3;20.21;2.623;169.8;19.73;
2010;182;2010-7-1 09:10:00;550;1.44;176.9;20.18;2.834;168.9;19.74;
2010;182;2010-7-1 09:20:00;560;1.566;172.9;20.2;3.074;167.5;19.83;
2010;182;2010-7-1 09:30:00;570;1.831;165.8;20.28;3.211;161.1;19.87;
2010;182;2010-7-1 09:40:00;580;2.126;162.7;20.39;3.398;156.9;19.92;
2010;182;2010-7-1 09:50:00;590;3.037;159.3;20.58;3.856;152.4;20.06;
2010;182;2010-7-1 10:00:00;600;3.01;156;20.79;4.038;149.9;20.2;
2010;182;2010-7-1 10:10:00;610;2.635;158.8;20.91;3.547;153.9;20.29;
2010;182;2010-7-1 10:20:00;620;2.842;153.9;21.02;3.513;147;20.42;
2010;182;2010-7-1 10:30:00;630;2.222;155.8;21.2;3.059;148.8;20.56;
2010;182;2010-7-1 10:40:00;640;2.71;154;21.28;3.784;146.5;20.6;
2010;182;2010-7-1 10:50:00;650;2.539;159;21.52;3.195;149.5;20.87;
2010;182;2010-7-1 11:00:00;660;3.069;144.8;21.6;3.88;138.8;20.99;
2010;182;2010-7-1 11:10:00;670;4.268;135.4;21.66;5.273;132.2;21.07;
2010;182;2010-7-1 11:20:00;680;2.818;135.7;21.91;3.228;133.6;21.3;
2010;182;2010-7-1 11:30:00;690;3.266;155.9;21.93;4.274;148.4;21.31;
2010;182;2010-7-1 11:40:00;700;2.716;130.1;21.81;3.525;131.1;21.27;
2010;182;2010-7-1 11:50:00;710;2.656;120;21.15;3.398;111.7;20.63;
2010;182;2010-7-1 12:00:00;720;2.512;125.9;21.12;3.299;117.9;20.58;
2010;182;2010-7-1 12:10:00;730;2.355;145.3;21.2;2.965;133.3;20.66;
2010;182;2010-7-1 12:20:00;740;2.795;119;21.05;3.668;115.2;20.5;
2010;182;2010-7-1 12:30:00;750;3.249;107.2;20.99;4.021;107.1;20.48;
2010;182;2010-7-1 12:40:00;760;3.231;101;21.08;3.657;99.5;20.57;
2010;182;2010-7-1 12:50:00;770;3.597;102.9;21.34;4.26;101.3;20.77;
2010;182;2010-7-1 13:00:00;780;3.6;105;21.87;3.939;103.1;21.21;
2010;182;2010-7-1 13:10:00;790;4.409;95.9;21.85;5.155;93.1;21.24;
2010;182;2010-7-1 13:20:00;800;4.245;98.3;22.47;5.014;97;21.72;
2010;182;2010-7-1 13:30:00;810;4.591;113.1;22.57;5.474;107.9;21.94;
2010;182;2010-7-1 13:40:00;820;4.301;105.6;22.99;5.164;104.2;22.31;
2010;182;2010-7-1 13:50:00;830;5.851;111;23.55;7.06;107.9;22.82;
2010;182;2010-7-1 14:00:00;840;5.392;122.9;24.07;6.3;118.3;23.39;
2010;182;2010-7-1 14:10:00;850;4.187;169.3;23.3;5.324;163.3;22.49;
2010;182;2010-7-1 14:20:00;860;4.306;170.8;23.1;5.458;164.5;22.41;
2010;182;2010-7-1 14:30:00;870;4.622;169.1;23.6;5.364;161.6;22.9;
2010;182;2010-7-1 14:40:00;880;4.403;168.3;24.44;5.755;160.6;23.71;
2010;182;2010-7-1 14:50:00;890;4.615;160.4;24.59;6.056;155.1;23.88;
2010;182;2010-7-1 15:00:00;900;5.458;162.9;25.38;6.74;155.3;24.59;
2010;182;2010-7-1 15:10:00;910;5.445;148;25.49;6.479;141.1;24.79;
2010;182;2010-7-1 15:20:00;920;4.769;134.7;26.02;5.527;131.5;25.33;
2010;182;2010-7-1 15:30:00;930;4.718;126.9;26.65;5.519;120.6;25.92;
2010;182;2010-7-1 15:40:00;940;4.878;131.1;27.16;6.005;127.9;26.43;
2010;182;2010-7-1 15:50:00;950;3.848;132.7;26.84;4.837;129.2;26.17;
